path,id_comicbook,id_comicbook_info,calidad,en_papelera
/mnt/Green/Comics/0-Day Week of 2016.11.02/Deadpool 021 (2016) (digital) (Minutemen-Faessla).cbz,426,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Death Of X 003 (2017) (digital) (Oroboros-DCP).cbr,427,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Death of X 03 (of 04) (2017) (Digital) (Zone-Empire).cbr,428,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Doctor Strange - Mystic Apprentice 001 (2016) (digital) (Minutemen-Faessla).cbz,429,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Doctor Strange - The Punisher - Magic Bullets Infinite Comic 001 (2016) (digital) (Son of Ultron-Empire).cbr,430,556673,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Drax 011 (2016) (digital) (Minutemen-Faessla).cbz,431,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Green Arrow 010 (2017) (2 covers) (Digital) (Zone-Empire).cbr,444,556450,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Green Lanterns 010 (2016) (Webrip) (The Last Kryptonian-DCP).cbr,445,556451,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Green Lanterns 010 (2017) (2 covers) (digital) (Minutemen-Thoth).cbz,446,556451,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Green Lanterns 010 (2017) (Digital) (Thornn-Empire).cbr,447,556451,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Harley Quinn 007 (2017) (2 covers) (Digital) (Zone-Empire).cbr,448,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Injustice - Ground Zero 006 (2016) (digital) (Son of Ultron-Empire).cbr,450,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Justice League 008 (2017) (2 covers) (digital) (Minutemen-Thoth).cbz,453,556453,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Justice League 008 (2017) (Digital) (Thornn-Empire).cbr,454,556453,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Justice League 08 (2016) (Webrip) (The Last Kryptonian-DCP).cbr,455,556453,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Marvel Universe Avengers - Ultron Revolution 005 (2017) (Digital) (Zone-Empire).cbr,457,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Midnighter and Apollo 02 (of 06) (2017) (Digital) (BlackManta-Empire).cbr,460,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Moon Knight 008 (2017) (Digital) (Zone-Empire).cbr,462,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Ms. Marvel 012 (2016) (digital) (Minutemen-Faessla).cbz,465,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Nighthawk 006 (2016) (digital) (Minutemen-Faessla).cbz,468,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Nightwing 008 (2017) (2 covers) (digital) (Minutemen-Slayer).cbr,469,556455,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Nightwing 008 (2017) (2 covers) (Digital) (Zone-Empire).cbr,470,556455,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Revolution 004 (2016) (digital) (Knight Ripper-Empire).cbr,479,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Scarlet Witch 012 (2017) (Digital) (BlackManta-Empire).cbr,484,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Scarlet Witch 012 (2017) (digital) (Minutemen-Slayer).cbr,485,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Spider-Man 2099 017 (2017) (Digital) (Zone-Empire).cbr,492,556478,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Spider-Man-Deadpool 010 (2016) (digital) (Minutemen-Faessla).cbz,493,555539,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Spider-Woman 013 (2017) (Digital) (Zone-Empire).cbr,494,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Spidey 012 (2017) (digital) (Minutemen-Slayer).cbr,495,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Spidey 012 (2017) (Digital) (Zone-Empire).cbr,496,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Superman 010 (2016) (Webrip) (The Last Kryptonian-DCP).cbr,499,556460,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Superman 010 (2017) (2 covers) (digital) (Minutemen-Drunk Monk).cbr,500,556460,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Superman 010 (2017) (Digital) (Thornn-Empire).cbr,501,556460,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/The Transformers - Till All Are One - Revolution 01 (2016) (digital) (Minutemen-Phantasm).cbz,505,556331,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/The Transformers Till All Are One - Revolution 001 (2016) (digital) (Knight Ripper-Empire).cbr,506,556331,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/The Ultimates 012 (2016) (digital) (Minutemen-Faessla).cbz,507,,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/The Unworthy Thor 001 (2017) (Digital) (Zone-Empire).cbr,508,556484,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/The Unworthy Thor 01 (of 05) (2017) (digital) (Minutemen-Midas).cbr,509,556484,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Venom - Space Knight 013 (2016) (digital) (Minutemen-Faessla).cbz,517,555544,0,0
/mnt/Green/Comics/0-Day Week of 2016.11.02/Vision 012 (2016) (digital) (Minutemen-Faessla).cbz,519,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Action Comics 972 (2017) (2 covers) (digital) (Minutemen-Drunk Monk).cbz,523,578415,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Action Comics 972 (2017) (2 covers) (Digital) (Zone-Empire).cbr,524,578415,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Action Comics 972 (2017) (HD Webrip) (The Last Kryptonian-DCP).cbr,525,578415,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Action Comics 972 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,526,578415,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Avengers 001.MU (2017) (Digital) (Zone-Empire).cbr,533,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Batgirl 007 (2017) (2 covers) (Digital) (Zone-Empire).cbr,535,578416,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Batman '66 Meets Wonder Woman '77 005 (2017) (digital) (Son of Ultron-Empire).cbr,536,578417,0,0
"/mnt/Green/Comics/0-Day Week of 2017.01.25/Batman - Death & the Maidens - Deluxe Edition, 2017-01-25 (#TPB) (digital) (Glorith-HD).cbz",537,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Batman - Teenage Mutant Ninja Turtles Adventures 003 (2017) (Digital) (Zone-Empire).cbr,538,578181,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Avengers 001.MU (2017) (2 covers) (digital) (Minutemen-Slayer).cbr,540,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Civil War II - The Oath 001 (2017) (Digital) (Zone-Empire).cbr,542,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Deathstroke 011 (2017) (2 covers) (Digital) (Zone-Empire).cbr,544,578424,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Black Panther 010 (2017) (Digital) (BlackManta-Empire).cbr,550,578451,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Blue Beetle 005 (2017) (2 covers) (Digital) (Zone-Empire).cbr,552,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Captain America - Steve Rogers 010 (2017) (Digital) (Zone-Empire).cbr,555,578452,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Carnage 016 (2017) (Digital) (Zone-Empire).cbr,556,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Conan the Slayer 006 (2017) (digital) (Son of Ultron-Empire).cbr,558,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Daredevil 016 (2017) (Digital) (Zone-Empire).cbr,561,578455,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Deadpool 025 (2017) (Digital) (Zone-Empire).cbr,568,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Deathstroke 011 (2017) (2 covers) (digital) (Minutemen-Midas).cbr,569,578424,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Detective Comics 949 (2017) (2 covers) (digital) (Minutemen-Drunk Monk).cbz,571,578425,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Detective Comics 949 (2017) (HD Webrip) (The Last Kryptonian-DCP).cbr,572,578425,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Detective Comics 949 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,573,578425,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Detective Comics 949(2017)(2 covers)(Digital)(TLK-EMPIRE-HD).cbr,574,578425,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Doctor Strange - The Punisher - Magic Bullets Infinite Comic 006 (2017) (digital) (Son of Ultron-Empire).cbr,575,578647,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Doctor Strange 016 (2017) (Digital) (BlackManta-Empire).cbr,576,578457,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Doom Patrol 004 (2017) (2 covers) (Digital) (Zone-Empire).cbr,578,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Enchanted Tiki Room 004 (2017) (digital) (Son of Ultron-Empire).cbr,580,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Extraordinary X-Men 018 (2017) (Digital) (Zone-Empire).cbr,583,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/G.I. Joe - A Real American Hero 236 (2017) (digital) (Minutemen-Midas).cbr,587,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/G.I. Joe 002 (2017) (digital) (Knight Ripper-Empire).cbr,588,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/G.I. Joe 002 (2017) (digital) (Minutemen-Midas).cbr,589,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Ghost Rider 003 (2017) (Digital) (BlackManta-Empire).cbr,591,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Guardians of the Galaxy - Awesome Mix Infinite Comic 009 (2017) (digital) (Son of Ultron-Empire).cbr,594,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Guidebook to the Marvel Cinematic Universe - Marvel's Captain America - Civil War (2017) (Digital) (Zone-Empire).cbr,595,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Hellboy Winter Special (2017) (digital) (Minutemen-Faessla).cbz,601,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Hulk 002 (2017) (Digital) (BlackManta-Empire).cbr,603,578462,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Hulk 002 (2017) (JWalters-DCP).cbr,604,578462,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Infamous Iron Man 004 (2017) (digital) (Minutemen-Thoth).cbz,605,578463,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Infamous Iron Man 004 (2017) (digital) (Oroboros-DCP).cbr,606,578463,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Infamous Iron Man 004 (2017) (Digital) (Zone-Empire).cbr,607,578463,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Inhumans vs X-Men 003 (2017) (digital) (Oroboros-DCP).cbr,608,578465,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Inhumans vs. X-Men 003 (2017) (Digital) (Zone-Empire).cbr,609,578465,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Injustice - Ground Zero 017 (2017) (digital) (Son of Ultron-Empire).cbr,610,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Injustice - Ground Zero 018 (2017) (digital) (Son of Ultron-Empire).cbr,611,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Justice League of America - Killer Frost Rebirth 001 (2017) (Digital) (Thornn-Empire).cbr,614,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Justice League Vs Suicide Squad 06 (2017) (HD Webrip) (The Last Kryptonian-DCP).cbr,615,578434,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Justice League Vs Suicide Squad 06 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,616,578434,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Justice League vs. Suicide Squad 06 (of 06) (2017) (3 covers) (digital) (Minutemen-Demolition).cbz,617,578434,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Justice League vs. Suicide Squad 06 (of 06) (2017) (3 covers) (Digital) (Zone-Empire).cbr,618,578434,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Justice League vs. Suicide Squad 06 (of 06) (2017) (3 covers) (digital-SD) (Minutemen-Demolition).cbz,619,578434,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Marvel Universe Ultimate Spider-Man vs. The Sinister Six 007 (2017) (Digital) (Zone-Empire).cbr,626,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Mighty Morphin Power Rangers - Pink 06 (of 06) (2017) (Digital) (BlackManta-Empire).cbr,629,578510,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Optimus Prime 003 (2017) (digital) (Knight Ripper-Empire).cbr,635,578191,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Hellboy Winter Special (2017) (digital) (Son of Ultron-Empire).cbr,650,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Optimus Prime 003 (2017) (digital) (Minutemen-Phantasm).cbz,654,578191,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Spider-Man - Deadpool 001.MU (2017) (Digital) (Zone-Empire).cbr,656,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Teenage Mutant Ninja Turtles 066 (2017) (Digital) (BlackManta-Empire).cbr,657,576911,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Hellblazer 006 (2017) (2 covers) (digital) (Son of Ultron-Empire).cbr,658,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Totally Awesome Hulk 015 (2017) (webrip) (GG-DCP).cbr,659,578479,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Spider-Woman 015 (2017) (Digital) (Zone-Empire).cbr,673,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Star Trek Green Lantern 002(2017)(Digital)(TLK-EMPIRE-HD).cbr,674,576909,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Star Wars 027 (2017) (3 covers) (digital) (Minutemen-Midas).cbr,675,578475,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Star Wars 027 (2017) (Digital) (BlackManta-Empire).cbr,676,578475,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Star Wars Legends Epic Collection - The Newspaper Strips v01 (2017) (Digital) (Kileko-Empire).cbr,677,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Suicide Squad 010 (2017) (2 covers) (digital) (Minutemen-Midas).cbr,678,578442,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Suicide Squad 010 (2017) (Digital) (Thornn-Empire).cbr,679,578442,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Teen Titans 004 (2017) (Digital) (Thornn-Empire).cbr,683,578443,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Thanos 003 (2017) (2 covers) (digital) (Minutemen-Midas).cbr,684,578477,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Thanos 003 (2017) (Digital) (Zone-Empire).cbr,685,578477,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Flash 015 (2017) (2 covers) (digital) (Minutemen-Thoth).cbz,687,578427,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Flash 015 (2017) (2 covers) (Digital) (Zone-Empire).cbr,688,578427,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Flash 015 (2017) (2 covers) (digital-SD) (Minutemen-Thoth).cbz,689,578427,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Punisher 008 (2016) (Digital) (BlackManta-Empire).cbr,697,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Totally Awesome Hulk 015 (2017) (4 covers) (digital) (Minutemen-Midas).cbr,698,578479,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/The Totally Awesome Hulk 015(2017)(Digital)(TLK-EMPIRE-HD).cbr,699,578479,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Thunderbolts 009 (2017) (digital) (Minutemen-Slayer).cbr,702,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Thunderbolts 009 (2017) (Digital) (Zone-Empire).cbr,703,,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Wonder Woman '77 Meets The Bionic Woman 002 (2017) (2 covers) (digital) (Son of Ultron-Empire).cbr,710,578486,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Wonder Woman 015 (2017) (2 covers) (digital) (Minutemen-Thoth).cbz,711,578444,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Wonder Woman 015 (2017) (2 covers) (digital-SD) (Minutemen-Thoth).cbz,712,578444,0,0
/mnt/Green/Comics/0-Day Week of 2017.01.25/Wonder Woman 015 (2017) (Digital) (Thornn-Empire).cbr,713,578444,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Action Comics 973 (2017) (2 covers) (digital) (Minutemen-Drunk Monk).cbz,715,580709,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Action Comics 973 (2017) (2 covers) (Digital) (Zone-Empire).cbr,716,580709,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Action Comics 973 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,717,580709,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/All Star Batman 007 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,718,580710,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/All-New Wolverine 017 (2017) (2 covers) (digital) (Minutemen-Faessla).cbz,720,580739,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/All-Star Batman 007 (2017) (3 covers) (Digital) (Zone-Empire).cbr,721,580710,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Amazing Spider-Man - Renew Your Vows 004 (2017) (Digital) (Zone-Empire).cbr,723,580740,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Batgirl & the Birds of Prey 007 (2017) (2 covers) (Digital) (Zone-Empire).cbr,727,580711,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Batgirl and the Birds of Prey 007 (2017) (2 covers) (digital) (F) (Minutemen-Thoth).cbz,728,580711,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Black Science 028 (2017) (digital) (Son of Ultron-Empire).cbr,731,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/All-New Wolverine 017 (2017) (Digital) (BlackManta-Empire).cbr,737,580739,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Black Widow 011 (2017) (Digital) (Zone-Empire).cbr,738,580742,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Detective Comics 950 (2017) (2 covers) (digital) (Minutemen-Drunk Monk).cbz,740,580715,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Gotham Academy - Second Semester 006 (2017) (Digital) (BlackManta-Empire).cbr,742,,0,0
"/mnt/Green/Comics/0-Day Week of 2017.02.08/Justice League-Power Rangers, 2017-02-08 (#02) (digital) (Glorith-HD).cbz",743,580722,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/New Super-Man 08 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,744,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Power Man and Iron Fist 013 (2017) (digital) (Minutemen-Midas).cbr,745,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Unworthy Thor 04 (of 05) (2017) (3 covers) (digital) (Minutemen-Midas).cbr,749,580767,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Deadpool the Duck 003 (2017) (Digital) (Zone-Empire).cbr,750,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Deadpool the Duck 03 (of 05) (2017) (3 covers) (digital) (Minutemen-Faessla).cbz,751,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Deathstroke 012 (2017) (2 covers) (digital) (Minutemen-Midas).cbr,753,580714,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Deathstroke 012 (2017) (2 covers) (Digital) (Zone-Empire).cbr,754,580714,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Detective Comics 950 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,755,580715,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Detective Comics 950(2017)(2 covers)(Digital)(TLK-EMPIRE-HD).cbr,756,580715,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Doctor Aphra 004 (2016) (Digital) (Kileko-Empire).cbr,758,580747,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Doctor Aphra 004 (2017) (2 covers) (digital) (Minutemen-Midas).cbr,759,580747,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Doctor Strange - The Punisher - Magic Bullets Infinite Comic 007 (2017) (digital) (Son of Ultron-Empire).cbr,760,581100,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Doctor Strange and the Sorcerers Supreme 005 (2017) (digital) (Minutemen-Bookworm).cbr,761,580749,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Doctor Strange and the Sorcerers Supreme 005 (2017) (Digital) (Zone-Empire).cbr,762,580749,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Earth 2 - Society 021 (2017) (Digital) (Zone-Empire).cbr,770,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Gotham Academy - Second Semester 006 (2017) (digital) (Minutemen-Faessla).cbz,778,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Green Valley 005 (2017) (Digital) (Mephisto-Empire).cbr,779,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Guardians of the Galaxy 017 (2017) (Digital) (Zone-Empire).cbr,780,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Inhumans vs X-Men 004 (2017) (digital) (Oroboros-DCP).cbr,784,580755,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Inhumans vs. X-Men 004 (2017) (Digital) (Zone-Empire).cbr,785,580755,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Injustice - Ground Zero 020 (2017) (digital) (Son of Ultron-Empire).cbr,786,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Jessica Jones 005 (2017) (2 covers) (digital) (Minutemen-Faessla).cbz,788,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Jessica Jones 005 (2017) (Digital) (Zone-Empire).cbr,789,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Justice League of America - Rebirth 001 (2017) (Digital) (Thornn-Empire).cbr,793,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Justice League of America - Rebirth 01 (2017) (2 covers) (digital) (Minutemen-Slayer).cbr,794,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Justice League Of America Rebirth 01 (2017) (Webrip) (The Last Kryptonian-DCP).cbr,795,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Justice League-Power Rangers 002 (2017) (Digital) (BlackManta-Empire).cbr,796,580722,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Kingpin 001 (2017) (Digital) (Zone-Empire).cbr,798,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Marvel Universe Guardians of the Galaxy 017 (2017) (Digital) (Zone-Empire).cbr,799,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Ms. Marvel 015 (2017) (digital) (Minutemen-Faessla).cbz,804,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Ms. Marvel 015 (2017) (Digital) (Zone-Empire).cbr,805,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/New Super-Man 008 (2017) (Digital) (Thornn-Empire).cbr,807,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Power Man and Iron Fist 013 (2017) (Digital) (BlackManta-Empire).cbr,812,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Power Man and Iron Fist 013 (2017) (digital) (Oroboros-DCP).cbr,813,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Red Hood & the Outlaws 007 (2017) (2 covers) (Digital) (Zone-Empire).cbr,814,580726,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Spawn 270 (2017) (Digital-Empire).cbr,825,580789,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Star Wars Legends Epic Collection - The Empire v03 (2017) (Digital) (Kileko-Empire).cbr,827,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Suicide Squad 011 (2017) (2 covers) (digital) (Minutemen-Midas).cbr,828,580729,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Suicide Squad 011 (2017) (Digital) (Thornn-Empire).cbr,829,580729,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Supergirl 006 (2017) (digital) (Oroboros-DCP).cbr,830,580730,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Supergirl 006 (2017) (Digital) (Thornn-Empire).cbr,831,580730,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Superwoman 007 (2017) (digital) (Oroboros-DCP).cbr,832,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Superwoman 007 (2017) (Digital) (Thornn-Empire).cbr,833,,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Flash 016 (2017) (2 covers) (digital) (F) (Minutemen-Thoth).cbz,835,580717,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Flash 016 (2017) (2 covers) (Digital) (Zone-Empire).cbr,836,580717,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Totally Awesome Hulk 016 (2017) (digital) (Minutemen-Midas).cbr,839,580764,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Totally Awesome Hulk 016 (2017) (webrip) (GG-DCP).cbr,840,580764,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Totally Awesome Hulk 016(2017)(Digital)(TLK-EMPIRE-HD).cbr,841,580764,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Transformers - Till All Are One 007 (2017) (digital) (Minutemen-Phantasm).cbz,842,580649,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/The Unworthy Thor 004 (2017) (Digital) (Zone-Empire).cbr,845,580767,0,0
/mnt/Green/Comics/0-Day Week of 2017.02.08/Titans 008 (2017) (digital) (Oroboros-DCP).cbr,849,,0,0
